Gjerdrum 0.000103584
Grav 0.000103219
Groth 0.000101396
Gjestvang 9.92071e-05
Guttorm 9.73834e-05
Grotle 9.70187e-05
Greve 9.70187e-05
Grønbech 9.55598e-05
Grøneng 9.51951e-05
Gjersøe 9.48303e-05
Gjønnes 9.37361e-05
Gjengedal 9.33714e-05
Grindhaug 9.22772e-05
Grebstad 9.22772e-05
Gunnes 9.15477e-05
Grønvik 9.15477e-05
Giæver 9.04535e-05
Grønnestad 9.00888e-05
Guldberg 8.89946e-05
Grønhaug 8.89946e-05
Grøndal 8.86299e-05
Gjelsten 8.7171e-05
Glad 8.60768e-05
Gjermundsen 8.60768e-05
Gravem 8.5712e-05
Gunnarsen 8.53473e-05
Gunnerød 8.49826e-05
Gjengstø 8.46178e-05
Guldahl 8.35236e-05
Grøtan 8.35236e-05
Gustavson 8.27942e-05
Gangstad 8.27942e-05
Gården 8.24294e-05
Gjøsund 8.13352e-05
Grøndalen 8.09705e-05
Garshol 8.09705e-05
Grannes 8.06058e-05
Granmo 8.06058e-05
Gleditsch 8.06058e-05
Grøterud 8.0241e-05
Grønlie 7.95116e-05
Gjestad 7.91468e-05
Gjerdingen 7.91468e-05
Grimsmo 7.87821e-05
Gjeruldsen 7.84174e-05
Gunnestad 7.80527e-05
Gjerløw 7.76879e-05
Georgsen 7.76879e-05
Gulli 7.73232e-05
Grøtterud 7.69585e-05
Grinden 7.69585e-05
Gloppen 7.65937e-05
Gjøen 7.54995e-05
Gillebo 7.54995e-05
Gilde 7.54995e-05
Gussiås 7.44053e-05
Gjervik 7.44053e-05
Grønlien 7.40406e-05
Grønberg 7.33111e-05
Gule 7.29464e-05
Hansen 0.0210749
Haugen 0.00536448
Hagen 0.00526199
Halvorsen 0.00437788
Henriksen 0.00417983
Holm 0.00238535
Hauge 0.00227593
Hanssen 0.00219678
Haugland 0.00204213
Haug 0.00188384
Helland 0.00146951
Hermansen 0.00128386
Helgesen 0.00127291
Hovland 0.00123389
Hoel 0.0010807
Hammer 0.0010807
Håland 0.00106356
Holmen 0.00102125
Hoff 0.00102088
Haga 0.000849461
Hamre 0.000792927
Haaland 0.00077542
Holen 0.000768855
Helle 0.000752807
Haugan 0.000746971
Hole 0.000717063
Husby 0.000672931
Hetland 0.000649952
Holte 0.000609467
Holt 0.000579194
Haraldsen 0.000528861
Holter 0.000526673
Hjelle 0.000514637
Håkonsen 0.000512084
Hovde 0.000498589
Holst 0.000471599
Hussain 0.000462845
Høyland 0.000450079
Hope 0.000449715
Holthe 0.00044169
Hassan 0.000437678
Hovden 0.000434396
Horn 0.000381145
Huseby 0.000380051
Heimdal 0.000378592
Huse 0.000378227
Haugerud 0.000377133
Handeland 0.00036765
Hoem 0.000361814
Hågensen 0.000360355
Hopland 0.000359626
Holten 0.000358167
Heggelund 0.000352696
Hove 0.000349778
Hustad 0.000345036
Hvidsten 0.000333365
Helgeland 0.00032607
Hillestad 0.00031987
Hofstad 0.000318411
Haldorsen 0.00031294
Holstad 0.000311846
Hernes 0.000310022
Høvik 0.000308563
Haukås 0.000308199
Holth 0.000307834
Haugstad 0.00030674
Husebø 0.000304551
Herland 0.000304187
Hals 0.00029908
Haagensen 0.000294339
Holand 0.00029215
Høiland 0.00027902
Holme 0.000278655
Holtet 0.000271725
Helmersen 0.000271725
Holtan 0.000266619
Hodne 0.000264795
Hellerud 0.000262607
Hegge 0.000258595
Heggen 0.000257866
Hauger 0.000253853
Hov 0.000252759
Hansson 0.000252395
Høie 0.0002513
Henden 0.000250206
Halland 0.000249841
Heggem 0.000247288
Hussein 0.000246559
Holden 0.0002451
Hage 0.000243276
Heitmann 0.000242547
Huynh 0.000242182
Haukeland 0.000239629
Haugli 0.00023124
Hellum 0.000227958
Homme 0.000226499
Hestnes 0.00022431
Hogstad 0.000218474
Heiberg 0.000218474
Hjelmeland 0.000216651
Harstad 0.000215557
Henningsen 0.000215192
Hovda 0.000212274
Haave 0.000210815
Holberg 0.000206074
Håvik 0.000205709
Hegna 0.000204615
Høydal 0.000200603
Hauan 0.000198779
Helseth 0.00019732
Hem 0.000194402
Halle 0.000193673
Hassel 0.000192943
Heggland 0.000192579
Heier 0.000191849
Hårstad 0.00019039
Høyvik 0.000186378
Hafstad 0.000185284
Horgen 0.000184919
Hætta 0.000183095
Høiby 0.000182731
Horpestad 0.000179448
Haukland 0.000178719
Hadland 0.000178719
Hestad 0.000178354
Heen 0.000176166
Husøy 0.000173977
Hammerstad 0.000173612
Holgersen 0.000173248
Heggdal 0.000172518
Hasle 0.000172518
Holmsen 0.000171789
Horne 0.000171424
Hellem 0.000169236
Hovind 0.000167777
Haram 0.000167777
Heldal 0.000167047
Haavik 0.000167047
Hagerup 0.000166683
Hognestad 0.000165953
Holmedal 0.00016267
Hartvigsen 0.000162306
Hunstad 0.000161941
Holmberg 0.000161576
Håheim 0.000159753
Haugseth 0.000159023
Hareide 0.000159023
Hopen 0.000158658
Haglund 0.000158658
Holmgren 0.000157564
Hegland 0.0001572
Hynne 0.000156835
Helgerud 0.000156835
Haugom 0.000154646
Halseth 0.000154282
Høyem 0.000153917
Hammersland 0.000153552
Hjortland 0.000152458
Heide 0.000152458
Hegg 0.000152458
Helleland 0.000151364
Holvik 0.000150634
Hellevik 0.000150634
Herstad 0.00015027
Haakonsen 0.000148081
Haugnes 0.000145528
Hausken 0.000144799
Hatlestad 0.000144069
Hystad 0.000142975
Holsen 0.00014261
Harestad 0.000142245
Husa 0.000141881
Hjørnevik 0.000140057
Hatlen 0.000139692
Hagelund 0.000138963
Hennum 0.000138233
Heyerdahl 0.000137869
Hofseth 0.00013568
Holum 0.000134951
Halstensen 0.000133127
Hægeland 0.000132398
Ho 0.000131668
Hegstad 0.00012875
Havn 0.00012875
Høgseth 0.000128021
Hoang 0.000127291
Hval 0.000126927
Heggheim 0.000126927
Hagenes 0.000126562
Halse 0.000126197
Høgset 0.000125468
Hanstad 0.000125103
Heia 0.000123644
Haugvaldstad 0.000123644
Hammervold 0.000122185
Heien 0.000121456
Helberg 0.000120726
Høiseth 0.000120362
Haugsdal 0.000119267
Hartmann 0.000119267
Hildre 0.000118538
Haarr 0.000117808
Høines 0.000117444
Høyer 0.000117079
Hebnes 0.000116714
Hatland 0.00011635
Haddeland 0.000115255
Hamnes 0.000114526
Habbestad 0.000113796
Hoddevik 0.000113432
Hurlen 0.000112702
Hotvedt 0.000112702
Haukaas 0.000112702
Hidle 0.000112337
Haarberg 0.000112337
